name,address,city,state,postal_code,latitude,longitude,google_place_id
WRAP N RUN GRILL,1125 LEXINGTON AVENUE,Manhattan,NY,10075,40.774370849375,-73.959309638708,ChIJRdfQLr5YwokRIpvE6K6ukdY
"CITY ISLAND DINER , SNUG BAR",304 CITY ISLAND AVENUE,Bronx,NY,10464,40.847047038568,-73.786406764151,ChIJW72Xf4eLwokRT5TCvFeOsK4
FAMOUS FAMIGLIA,734 AMSTERDAM AVENUE,Manhattan,NY,10025,40.793889459613,-73.970493514604,ChIJ81xr5yf2wokRmWVCEFTCDe0
NOCELLO,257 WEST   55 STREET,Manhattan,NY,10019,40.765039130619,-73.982921116488,ChIJ5V-xBlhYwokRWXaGJMUERdU
42ND STREET PIZZA DINER,647 WEST   42 STREET,Manhattan,NY,10036,40.76153260106,-73.999996390196,ChIJnbALD0xYwokRX9Z_ygcuFPw
DOMINO'S,409 WEST  125 STREET,Manhattan,NY,10027,40.811587862688,-73.954511033458,ChIJ06XraGv2wokRx0VQxJ76yYM
DUNKIN,3045 STEINWAY STREET,Queens,NY,11103,40.762687564938,-73.915958686636,
OFF SHORE RESTAURANT,7822 3 AVENUE,Brooklyn,NY,11209,40.629066294457,-74.028777657753,ChIJse9PulhFwokR5QgL8jZ6to0
LICHEE NUT,162 MONTAGUE STREET,Brooklyn,NY,11201,40.694376195237,-73.992845391234,ChIJ9UUL8UhawokR7RPs6qUQEvM
LATERNA TAVERNA,4720 BELL BOULEVARD,Queens,NY,11361,40.756532231535,-73.767531454104,ChIJpewY-OZhwokRFr8VfFJYT3Y
GEMINI DINER,641 2 AVENUE,Manhattan,NY,10016,40.745341385526,-73.975477368473,ChIJ64cvvgVZwokRVTEHtk8acis
P.J. BRADY'S TAVERN,3201 PHILIP AVENUE,Bronx,NY,10465,40.830613737737,-73.817991779355,ChIJ0Vm-qGqLwokRztbl30W9j5k
EL NUEVO CAFE LATINO,14411 JAMAICA AVENUE,Queens,NY,11435,40.702188840883,-73.811072878358,ChIJZ7BiHYBhwokRFV73a0-QwB8
BISTRO LES AMIS,180 SPRING STREET,Manhattan,NY,10012,40.724818631151,-74.00252185727,ChIJNWOiQ4xZwokRAb0NsqDKXgk
BEDFORD CAFE & RESTAURANT,1 EAST BEDFORD PARK BOULEVARD,Bronx,NY,10468,40.873289094236,-73.889252366613,ChIJU4H-KHbzwokRxvdlQH8O_o8
DIVE 75,101 WEST   75 STREET,Manhattan,NY,10023,40.779511332867,-73.977710642448,ChIJKcIAUYlYwokR_ur7CccUjXk
BRIOSO RISTORANTE,174 NEW DORP LANE,Staten Island,NY,10306,40.57323534121,-74.11497807995,ChIJE6ZeU1JJwokRA87myOkZKro
KANA TAPAS BAR & RESTAURANT,324 SPRING STREET,Manhattan,NY,10013,40.725993041785,-74.009301091655,ChIJtzf7CfNZwokRCPucXBbGKcc
STRAUSS BAKERY,5115 13 AVENUE,Brooklyn,NY,11219,40.633752320524,-73.993421168472,ChIJWSAR5y1FwokR--YoJ0L5Eog
HEALTH KING,526 7 AVENUE,Manhattan,NY,10018,40.753747900375,-73.988623233858,ChIJeTckfKtZwokRv87MJXL9YyQ
MORNINGSTAR RESTAURANT,949 2 AVENUE,Manhattan,NY,10022,40.755113736371,-73.968355912545,ChIJm_yz_uJYwokRqV8vH8iVeWA
BURGER KING,20 WILLOW BROOK ROAD,Staten Island,NY,10302,40.624417425341,-74.144098034752,ChIJY1VdeclNwokRp1RjVeu4Zuo
BARIOS PIZZA & RESTAURANT,446 NOME AVENUE,Staten Island,NY,10314,40.589825046889,-74.164319072575,ChIJgxShg3tMwokRIRCVpvJHPAY
HOP LEE KITCHEN,992 MANHATTAN AVENUE,Brooklyn,NY,11222,40.732873832445,-73.954691264639,ChIJmftHOj9ZwokRy8hMd8vI3io
RUSSIAN VODKA ROOM,265 WEST   52 STREET,Manhattan,NY,10019,40.763175639217,-73.984315014892,ChIJhXPTuVdYwokRivX8-BKbO4Y
VAN DAM DINER,45-55 VAN DAM STREET,Queens,NY,11101,40.744383363951,-73.933643685856,ChIJO4LYJzNZwokRIdZTJbdHayQ
THE SUMMIT,133 AVENUE C,Manhattan,NY,10009,40.724937364746,-73.978241275318,ChIJG4L6XndZwokR7CIyJVdM4CI
MADAME X,94 WEST HOUSTON STREET,Manhattan,NY,10012,40.727069367091,-74.000184004408,ChIJB814D45ZwokRHQf70R9YryY
CHIARA PIZZERIA,176 GRAHAM AVENUE,Brooklyn,NY,11206,40.707734904999,-73.943256574455,ChIJ_QcCRwZbwokR_D4TKNg6f6c
RAO'S BAR & GRILL,455 EAST  114 STREET,Manhattan,NY,10029,40.793921210763,-73.934468118242,ChIJs21Av_31wokRz_hcbeRuZ0E
JOE'S OF AVE U,287 AVENUE U,Brooklyn,NY,11223,40.596941895616,-73.973584008937,ChIJ2aqNW_hEwokRH_JIA-9IUOM
STARBUCKS,21529 NORTHERN BOULEVARD,Queens,NY,11361,40.760677348503,-73.766434000104,ChIJr4JMceFhwokRcx2Oie6Ue4w
FRESH MEADOW'S PIZZA & RESTAURANT,19509 69 AVENUE,Queens,NY,11365,40.736933320233,-73.777988905215,ChIJZX2-brthwokRNBQ1996WegU
PITKIN CARIBBEAN BAKERY,1728 PITKIN AVENUE,Brooklyn,NY,11212,40.669870915299,-73.909371114194,ChIJUXpZiF5cwokRzjQCJ_IXvvw
Playwright Celtic Pub,732 8 AVENUE,Manhattan,NY,10036,40.759393827978,-73.988203542079,ChIJBQNmbFRYwokR4e9gc0meXWs
THE BOWERY BALLROOM,6 DELANCEY STREET,Manhattan,NY,10002,40.720204530346,-73.993661523197,ChIJLQUUOYZZwokR1BfSFbM-XB4
THE CARNEGIE CIGAR CLUB AND LOUNGE,156 WEST   56 STREET,Manhattan,NY,10019,40.764530845901,-73.979813065911,ChIJf1Qu2PlYwokRqH_b4rWvgT0
MONTY Q'S,158 MONTAGUE STREET,Brooklyn,NY,11201,40.694414630745,-73.992986027166,ChIJS3I-8khawokR689mgyHq0GE
C & C CATERING,7611 18 AVENUE,Brooklyn,NY,11214,40.612645073641,-73.99671883176,ChIJU21t-xBFwokRfw6Mth9EfPs
BOTTINO,248 10 AVENUE,Manhattan,NY,10001,40.748601985022,-74.003493609025,ChIJnW4WihhZwokRcRhl3Ma5YHE
SARABETH'S,423 AMSTERDAM AVENUE,Manhattan,NY,10024,40.784004487778,-73.977680244302,ChIJJWjnqYhYwokRXKDyQj71TzA
PASQUALE'S RIGOLETTO RESTAURANT,2311 ARTHUR AVENUE,Bronx,NY,10458,40.853812315447,-73.889078876356,ChIJydy7i330wokRgSBbs9mCM4o
CAFE MOGADOR,101 ST MARKS PLACE,Manhattan,NY,10009,40.727364787143,-73.984741997855,ChIJK48-E51ZwokRvAA-v6fx9y0
WEBSTER CAFE,2873 WEBSTER AVENUE,Bronx,NY,10458,40.867190361972,-73.88374882721,ChIJ80PDmnnzwokRvxpeGoTaQ74
CAFETERIA,119 7 AVENUE,Manhattan,NY,10011,40.740598297273,-73.998174015506,ChIJ329uV7xZwokRfM6dcDcOtKY
BOND ST,6 BOND STREET,Manhattan,NY,10012,40.726833186084,-73.994512358639,ChIJsbs4VIVZwokR5fVhp_TjSuM
APPLEBEE'S,1451 RICHMOND AVENUE,Staten Island,NY,10314,40.61288902167,-74.158843789726,ChIJWYR55k9MwokR0g-FS-st_9g
NINO'S RESTAURANT,1354 1 AVENUE,Manhattan,NY,10021,40.768133443853,-73.955743012925,ChIJkwExGcFYwokRsLjlNg2jbJc
CAFFE EGIDIO,622 EAST  187 STREET,Bronx,NY,10458,40.855122018555,-73.886741454718,ChIJYYDOMof0wokRCEwVvFJcp_w
P&S BAKERY RESTAURANT,917 UTICA AVENUE,Brooklyn,NY,11203,40.650713245721,-73.930259555495,ChIJBU5V0phcwokR2L031IoCV88
A-1 PIZZA SHOP,505 GRAND STREET,Manhattan,NY,10002,40.714639696184,-73.982310025479,ChIJkQXjJetbwokRib_RC1IYJEk
GOOD ENOUGH TO EAT,520 COLUMBUS AVENUE,Manhattan,NY,10024,40.785905502434,-73.972605966568,ChIJr_284IRYwokR_Ejcc1v_gtU
FAMOUS FISH MARKET,684 ST NICHOLAS AVENUE,Manhattan,NY,10030,40.823430029427,-73.945029162282,ChIJ6xYRgHz2wokRNX3gJ5O8iBE
PRIMO AMORE,3433 FRANCIS LEWIS BOULEVARD,Queens,NY,11358,40.765651162299,-73.789275259451,ChIJt2gMetZhwokR71Kofl5Tlu0
BILLY'S SPORT BAR RESTAURANT & LOUNGE,856 RIVER AVENUE,Bronx,NY,10451,40.827237441749,-73.926247254001,ChIJV_gxFi30wokRLTvG_Sh95WI
FRANK,88 2 AVENUE,Manhattan,NY,10003,40.72686297359,-73.988909258942,ChIJK2OWqJxZwokRoCCR3y2v3o0
SWING 46 JAZZ AND SUPPER CLUB,349 WEST   46 STREET,Manhattan,NY,10036,40.760384794696,-73.989315166179,ChIJ153A5FNYwokRe2RAj6pMXO8
KOREAN AIR LOUNGE,0 JFK INTERNATIONAL AIRPOR,Queens,NY,11430,40.648312826068,-73.788281497594,ChIJLVWliFNmwokRhk8hSspvWZM
ROLF'S GERMAN RESTAURANT,281 3 AVENUE,Manhattan,NY,10010,40.738060990994,-73.983689457607,ChIJnx0Vh6BZwokROVSW8aik4Zc
TAQUERIA RESTAURANTE MI BARRIO,3415 14 AVENUE,Brooklyn,NY,11218,40.641905739708,-73.981356489665,ChIJR7I_jSlbwokRZU37G6d6oL4
